STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,MDPR,PRCP_in,SNOW_in,SNWD_in,PRCP_mm,Snow_mm,SNWD_mm,TMAX_F,TMIN_F,TOBS_F
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,8/2/16,,,0,,,0,0,0,85,61,78
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,8/3/16,,,0,,,0,0,0,84,62,77
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,8/4/16,,,0,,,0,0,0,85,59,76
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,8/5/16,,,0,,,0,0,0,84,58,75
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,8/6/16,,,0,,,0,0,0,87,55,85
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,8/7/16,,,0,,,0,0,0,85,55,84
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,8/8/16,,,0,,,0,0,0,85,56,83
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,8/9/16,,,0,,,0,0,0,84,46,82
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,8/10/16,,,0,,,0,0,0,84,47,81
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,8/11/16,,,0,,,0,0,0,84,55,81
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,8/12/16,,,0,,,0,0,0,84,56,82
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,8/13/16,,,0,,,0,0,0,88,57,83
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,8/14/16,,,0,,,0,0,0,90,58,84
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,8/15/16,,,0,,,0,0,0,91,58,85
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,8/16/16,,,0,,,0,0,0,89,59,84
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,8/17/16,,,0,,,0,0,0,89,59,83
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,8/18/16,,,0,,,0,0,0,87,59,82
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,8/19/16,,,0,,,0,0,0,84,56,81
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,8/20/16,,,0,,,0,0,0,84,55,75
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,8/21/16,,,0,,,0,0,0,75,55,70
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,8/22/16,,,0,,,0,0,0,78,53,73
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,8/23/16,,,0,,,0,0,0,81,54,74
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,8/24/16,,,0,,,0,0,0,83,54,75
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,8/25/16,,,0,,,0,0,0,81,53,76
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,8/26/16,,,0,,,0,0,0,78,53,75
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,8/27/16,,,0,,,0,0,0,79,52,75
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,8/28/16,,,0,,,0,0,0,86,51,80
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,8/29/16,,,0,,,0,0,0,94,54,85
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,8/30/16,,,0,,,0,0,0,88,57,82
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,8/31/16,,,0,,,0,0,0,86,56,83
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,9/1/16,,,0,0,0,0,0,0,86,56,80
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,9/2/16,,,0,0,0,0,0,0,83,54,75
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,9/3/16,,,0,0,0,0,0,0,77,47,71
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,9/4/16,,,0,0,0,0,0,0,76,48,70
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,9/5/16,,,0,0,0,0,0,0,72,41,69
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,9/6/16,,,0,0,0,0,0,0,82,45,76
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,9/7/16,,,0,0,0,0,0,0,81,50,77
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,9/8/16,,,0,0,0,0,0,0,81,52,78
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,9/9/16,,,0,0,0,0,0,0,81,52,79
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,9/10/16,,,0,0,0,0,0,0,86,52,80
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,9/11/16,,,0,0,0,0,0,0,80,50,70
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,9/12/16,,,0,0,0,0,0,0,73,49,60
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,9/13/16,,,0,0,0,0,0,0,63,40,55
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,9/14/16,,,0,0,0,0,0,0,72,35,60
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,9/15/16,,,0,0,0,0,0,0,75,36,70
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,9/16/16,,,0,0,0,0,0,0,84,43,75
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,9/17/16,,,0,0,0,0,0,0,89,49,80
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,9/18/16,,,0,0,0,0,0,0,92,55,85
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,9/19/16,,,0,0,0,0,0,0,85,55,65
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,9/20/16,,,0.82,0,0,20.828,0,0,66,59,63
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,9/21/16,,,0.88,0,0,22.352,0,0,65,55,61
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,9/22/16,,,0.23,0,0,5.842,0,0,65,48,63
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,9/23/16,,,0,0,0,0,0,0,69,37,65
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,9/24/16,,,0,0,0,0,0,0,77,42,70
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,9/25/16,,,0,0,0,0,0,0,82,50,75
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,9/26/16,,,0,0,0,0,0,0,77,56,70
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,9/27/16,,,0,0,0,0,0,0,70,54,65
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,9/28/16,,,0,0,0,0,0,0,68,48,60
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,9/29/16,,,0,0,0,0,0,0,76,48,70
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,9/30/16,,,0,0,0,0,0,0,75,49,70
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,10/1/16,,,0,0,0,0,0,0,72,49,65
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,10/2/16,,,0,0,0,0,0,0,67,42,60
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,10/3/16,,,0,0,0,0,0,0,61,34,55
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,10/4/16,,,0,0,0,0,0,0,66,40,60
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,10/5/16,,,0,0,0,0,0,0,65,36,60
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,10/6/16,,,0,0,0,0,0,0,73,35,70
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,10/7/16,,,0,0,0,0,0,0,75,39,70
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,10/8/16,,,0,0,0,0,0,0,76,41,70
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,10/9/16,,,0,0,0,0,0,0,80,46,75
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,10/10/16,,,0,0,0,0,0,0,75,46,70
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,10/11/16,,,0,0,0,0,0,0,71,42,65
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,10/12/16,,,0,0,0,0,0,0,72,41,65
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,10/13/16,,,0,0,0,0,0,0,76,42,70
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,10/14/16,,,0,0,0,0,0,0,77,44,69
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,10/15/16,,,0,0,0,0,0,0,74,44,68
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,10/16/16,,,0,0,0,0,0,0,68,49,60
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,10/17/16,,,0,0,0,0,0,0,62,46,55
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,10/18/16,,,0,0,0,0,0,0,73,42,65
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,10/19/16,,,0,0,0,0,0,0,76,42,70
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,10/20/16,,,0,0,0,0,0,0,80,45,75
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,10/21/16,,,0,0,0,0,0,0,79,45,65
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,10/22/16,,,0,0,0,0,0,0,75,44,69
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,10/23/16,,,0,0,0,0,0,0,69,46,60
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,10/24/16,,,0.78,0,0,19.812,0,0,60,50,55
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,10/25/16,,,0.12,0,0,3.048,0,0,68,42,65
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,10/26/16,,,0,0,0,0,0,0,72,40,70
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,10/27/16,,,0,0,0,0,0,0,70,42,65
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,10/28/16,,,0,0,0,0,0,0,65,47,60
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,10/29/16,,,0,0,0,0,0,0,71,50,60
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,10/30/16,,,0.12,0,0,3.048,0,0,60,50,50
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,10/31/16,,,0.03,0,0,0.762,0,0,53,33,47
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,11/1/16,,,0,0,0,0,0,0,55,32,50
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,11/2/16,,,0,0,0,0,0,0,63,37,62
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,11/3/16,,,0,0,0,0,0,0,69,39,63
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,11/4/16,,,0,0,0,0,0,0,70,41,64
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,11/5/16,,,0,0,0,0,0,0,69,41,65
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,11/6/16,,,0,0,0,0,0,0,67,38,66
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,11/7/16,,,0,0,0,0,0,0,72,40,67
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,11/8/16,,,0,0,0,0,0,0,75,50,68
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,11/9/16,,,0,0,0,0,0,0,72,56,65
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,11/10/16,,,0,0,0,0,0,0,71,55,61
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,11/11/16,,,0,0,0,0,0,0,71,45,62
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,11/12/16,,,0,0,0,0,0,0,68,39,63
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,11/13/16,,,0,0,0,0,0,0,70,37,64
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,11/14/16,,,0,0,0,0,0,0,75,40,70
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,11/15/16,,,0,0,0,0,0,0,72,41,65
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,11/16/16,,,0,0,0,0,0,0,65,44,55
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,11/17/16,,,0,0,0,0,0,0,56,28,50
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,11/18/16,,,0,0,0,0,0,0,64,32,52
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,11/19/16,,,0,0,0,0,0,0,67,34,54
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,11/20/16,,,0,0,0,0,0,0,62,48,48
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,11/21/16,,,1.02,0,0,25.908,0,0,48,37,40
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,11/22/16,,,0,0,0,0,0,0,55,30,50
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,11/23/16,,,0,0,0,0,0,0,59,29,55
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,11/24/16,,,0,0,0,0,0,0,67,34,60
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,11/25/16,,,0,0,0,0,0,0,64,28,
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,11/26/16,,,0.04,0,0,1.016,0,0,49,29,39
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,11/27/16,,,1.24,3.5,3,31.496,88.9,76.2,39,33,37
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,11/28/16,,,0.55,0.5,2,13.97,12.7,50.8,43,27,35
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,11/29/16,,,0.12,0,1,3.048,0,25.4,48,26,40
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,11/30/16,,,0,0,0,0,0,0,50,25,45
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,12/1/16,,,0,0,0,0,0,0,47,28,40
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,12/2/16,,,0,0,0,0,0,0,47,29,40
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,12/3/16,,,0,0,0,0,0,0,52,24,45
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,12/4/16,,,0,0,0,0,0,0,65,32,55
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,12/5/16,,,0,0,0,0,0,0,57,36,45
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,12/6/16,,,0,0,0,0,0,0,47,30,40
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,12/7/16,,,0,0,0,0,0,0,47,29,40
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,12/8/16,,,0,0,0,0,0,0,54,30,50
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,12/9/16,,,0,0,0,0,0,0,55,34,51
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,12/10/16,,,0,0,0,0,0,0,61,33,52
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,12/11/16,,,0,0,0,0,0,0,61,39,53
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,12/12/16,,,0,0,0,0,0,0,60,39,54
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,12/13/16,,,0,0,0,0,0,0,61,39,55
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,12/14/16,,,0,0,0,0,0,0,66,36,56
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,12/15/16,,,0,0,0,0,0,0,59,39,48
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,12/16/16,,,3.14,0,0,79.756,0,0,48,39,40
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,12/17/16,,,0.64,0,0,16.256,0,0,40,21,30
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,12/18/16,,,0,0,0,0,0,0,48,23,40
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,12/19/16,,,0,0,0,0,0,0,57,27,50
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,12/20/16,,,0,0,0,0,0,0,63,36,55
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,12/21/16,,,0.33,0,0,8.382,0,0,55,33,45
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,12/22/16,,,0.87,0,0,22.098,0,0,48,42,42
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,12/23/16,,,0.4,0,0,10.16,0,0,47,34,40
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,12/24/16,,,1.11,9,9,28.194,228.6,228.6,40,29,33
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,12/25/16,,,0,0,8,0,0,203.2,35,15,25
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,12/26/16,,,0,0,4,0,0,101.6,46,21,35
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,12/27/16,,,0,0,2,0,0,50.8,59,30,49
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,12/28/16,,,0,0,0,0,0,0,64,31,54
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,12/29/16,,,0,0,0,0,0,0,64,33,50
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,12/30/16,,,0.05,0,0,1.27,0,0,50,35,40
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,12/31/16,,,0.32,0,0,8.128,0,0,41,39,39
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,1/1/17,,,0.43,2,2,10.922,50.8,50.8,42,27,35
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,1/2/17,,,0.12,,,3.048,0,0,39,29,33
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,1/3/17,,,0.07,,,1.778,0,0,44,28,40
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,1/4/17,,,0,,,0,0,0,54,31,45
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,1/5/17,,,0.77,,,19.558,0,0,46,44,44
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,1/6/17,,,0,,,0,0,0,50,30,45
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,1/7/17,,,0,,,0,0,0,56,31,46
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,1/8/17,,,0,,,0,0,0,64,38,50
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,1/9/17,,,0.75,,,19.05,0,0,52,43,45
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,1/10/17,,,0,,,0,0,0,49,37,40
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,1/11/17,,,0.6,,,15.24,0,0,45,38,38
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,1/12/17,,,0.19,,,4.826,0,0,38,31,31
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,1/13/17,,,1.56,2.1,2,39.624,53.34,50.8,39,31,37
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,1/14/17,,,0,,,0,0,0,50,37,40
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,1/15/17,,,0,,,0,0,0,47,29,35
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,1/16/17,,,0,,,0,0,0,48,28,40
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,1/17/17,,,0,,,0,0,0,51,26,45
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,1/18/17,,,0,,,0,0,0,50,27,40
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,1/19/17,,,0.86,,,21.844,0,0,40,33,35
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,1/20/17,,,1.45,1.6,,36.83,40.64,0,35,33,34
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,1/21/17,,,2.88,5.5,,73.152,139.7,0,36,29,33
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,1/22/17,,,0,,,0,0,0,36,30,32
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,1/23/17,,,2.92,2.7,,74.168,68.58,0,37,29,31
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,1/24/17,,,0.95,2.4,,24.13,60.96,0,34,18,30
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,1/25/17,,,0,,,0,0,0,39,14,35
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,1/26/17,,,0,,,0,0,0,42,18,36
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,1/27/17,,,0,,,0,0,0,43,26,37
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,1/28/17,,,0,,,0,0,0,57,34,50
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,1/29/17,,,0,,,0,0,0,61,28,51
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,1/30/17,,,0,,,0,0,0,61,31,50
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,1/31/17,,,0,,,0,0,0,60,29,49
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,2/1/17,,,0,,,0,0,0,58,28,48
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,2/2/17,,,0,,,0,0,0,54,28,47
USC00044211,"IDYLLWILD FIRE DEPARTMENT, CA US",33.7572,-116.7066,1639.8,2/3/17,,,0.07,,,1.778,0,0,50,37,46
